,微博正文,发布时间,ip
26289,"['以色列国防军', '力量', '在于', '空中', '先进', '飞机', '高端', '装甲', '坦克', '推土机', '战场', '工程师', '轻松', '塑造', '战场', '清除', '地雷', '摧毁', '防御', '建造', '防御', '密封', '隧道', '乌克兰', '战争', '影响', '因素', '徐工', '清醒', '阿三', '隧道', '大路', '回国', '良心', '回来', '专心', '国家', '研究', '装甲', '推土机', '中东', '军情', '巴以冲突', '升级', '巴以冲突']",2023/11/5 22:18,
26291,"['以色列', '军队', '战斗力', '纸老虎', '真相', '戳穿', '占据', '武器装备', '优势', '以色列', '军队', '长期', '治安', '编制', '老化', '战斗力', '直线', '下滑', '早就', '拳打', '阿拉伯', '中东', '小霸王', '哈马斯', '成员', '徒手', '装甲车', '以色列', '士兵', '抓下来', '俘虏', '发生', '世纪', '估计', '不太信', '事实', '巴以冲突']",2023/11/5 22:17,
26297,"['改口', '美国', '驻华大使', '寻求', '中国', '脱钩', '中国', '脱钩', '发现', '中国', '脱不了', '杀敌', '自损', '臭棋', '美国', '陷入', '巴以', '冲突', '战略', '中国', '靠拢', '松口', '缓兵之计', '依然', '两手抓', '斗争', '中求', '和平', '和平', '存以', '妥协', '和平', '和平']",2023/11/6 21:24,
26304,"['支持', '资助', '以色列', '巴勒斯坦人', '种族', '清洗', '品牌', '香奈儿', '以色列', '提供', '援助', '麦当劳', '以色列国防军', '提供', '免费餐', '迪士尼', '以色列', '捐赠', '消费者', '转为', '炮弹', '攻击', '无辜', '孩童', '接受', '化妆品', '麦当劳', '好吃', '迪士尼', '火爆', '新闻', '巴以冲突', '惨状', '做人', '立场', '抵制', '世界', '和平', '巴以冲突']",2023/11/3 17:54,
26307,"['持续', '更新', '巴以冲突', '以军', '轰炸', '新闻', '机构', '加沙', '地带', '办公室', '巴勒斯坦', '电视台', '巴勒斯坦', '圣城', '媒体', '报道', '以军', '轰炸', '包括', '法新社', '新闻', '机构', '加沙', '地带', '办公室', '以军', '轰炸', '新闻', '机构', '加沙', '办公室', '以色列', '对此', '暂无', '回应', '央视', '新闻']",2023/11/3 17:52,
26322,"['加沙', '局势', '灾难性', '临界点', '当地', '时间', '联合国', '特别', '报告员', '专家组', '日内瓦', '发布', '声明', '巴以冲突', '爆发', '加沙', '运输', '援助', '物资', '途径', '受阻', '加沙', '地带', '收到', '物资', '难以', '当地人', '需求', '专家组', '加沙', '地带', '局势', '灾难性', '临界点', '应立即', '人道主义', '停火', '央视', '军事', '微博', '视频']",2023/11/3 19:45,
26334,"['巴以冲突', '以军', '合围', '加沙城', '即将', '短兵相接', '联合国', '官员', '加沙', '儿童', '坟场', '布林肯', '再访', '以色列', '多国', '展开', '外交', '攻势', '福岛', '核事故', '管理混乱', '东电', '屡次', '说谎', '小心', '印尼', '巴厘岛', '猴子', '游客', '手机', '勒索', '央视网', '宇宙', '黑洞', '火凤凰', '微博', '视频']",2023/11/3 21:44,
26355,"['何时能', '回去', '巴以冲突', '以色列', '占领军', '发布', '加沙', '被迫', '流离失所', '镜头', '白旗', '由北向南', '转移', '以色列外交部', '连续', '开放', '疏散', '走廊', '确保', '加沙', '加沙', '北部', '南部', '通道', '措施', '保护', '无辜', '生命', '黄媒', '真相', '小凡', '好摄', '微博', '视频']",2023/11/8 23:14,
26362,"['以军', '推进', '地面', '哈马斯', '发射', '火箭弹', '以军', '当地', '时间', '发表声明', '以军', '加沙', '地带', '发动', '地面', '进攻', '以色列空军', '地面部队', '巴勒斯坦', '武装', '组织', '目标', '攻击', '巴勒斯坦伊斯兰抵抗运动', '哈马斯', '下属', '武装', '派别', '卡桑', '以色列', '发射', '火箭弹', '央视', '新闻', '巴以冲突', '北京日报', '视频', '微博', '视频']",2023/11/14 8:04,
26365,"['伊斯兰', '革命', '卫队', '航空航天', '司令', '哈吉', '扎德', '抵抗', '组织', '做好', '长期', '战争', '哈马斯', '战地', '条件', '连发', '信息', '恳求', '升级', '局势', '力量', '充裕', '可能性', '做好', '稀宗', '担心', '伊朗', '下场', '文攻武', '手段', '不知', '作用', '巴以冲突', '联合', '谴责', '以色列', '考试', '事儿']",2023/11/14 8:02,
26371,"['盘中', '关注', '机会', '最新', '巴以', '新一轮', '冲突', '国际', '社会', '呼吁', '加沙', '民众', '打开', '人道主义', '通道', '军工', '油气', '备受', '关注', '相关', '概念股', '马安', '科技', '和顺', '科技', '雷科', '防务', '芯片', '市场', '底部', '已现', '台积', '销售', '网页', '链接']",2023/11/14 9:03,
26373,"['巴以', '冲突', '敲响', '警钟', '台湾', '追求', '和平', '方式', '统一', '选择', '武力', '代价', '高昂', '带来', '预见', '后果', '果断', '陷入', '之间', '旷日持久', '冲突', '过于', '强硬', '无辜', '平民', '伤亡', '不可避免', '届时', '敌对势力', '利用', '经济', '政治', '制裁', '国家', '沿海', '城市', '带来', '深远', '影响', '和平统一', '最佳', '选择', '人民', '负责']",2023/11/14 9:02,
26376,"['联合国', '机构', '加沙', '儿童', '流离失所', '当地', '时间', '联合国儿童基金会', '发表声明', '巴以冲突', '导致', '加沙', '地带', '超过', '儿童', '流离失所', '外长', '以色列', '面临', '外交', '压力', '加大', '巴勒斯坦', '总理', '呼吁', '加沙', '地带', '空投', '援助', '物资', '更多', '直击', '巴以冲突', '加沙', '儿童', '流离失所', '外长', '以色列', '面临', '外交', '压力', '加大']",2023/11/14 9:02,
26390,"['实时', '播报', '巴勒斯坦', '红新月会', '援助', '卡车', '加沙', '地带', '巴勒斯坦', '红新月会', '当地', '时间', '人道主义', '援助', '获准', '加沙', '地带', '加沙', '地带', '援助', '卡车', '数量', '累计', '半岛', '电视台', '消息', '巴以冲突', '爆发', '卡车', '加沙', '地带', '央视', '新闻']",2023/11/6 23:02,
26393,"['总台', '记者', '直击', '巴以冲突', '以色列国防部', '发言人', '以军', '海上', '陆地', '空中', '发起', '加沙', '地带', '联合', '军事行动', '加沙', '地带', '一分为二', '巴勒斯坦', '武装', '组织', '加沙', '地带', '以军', '作战', '摧毁', '以军', '坦克', '装甲车', '武器装备', '最新', '进展', '情况', '总台', '记者', '赵兵', '加沙', '边界地区', '发回', '报道', '以军', '加沙', '地带', '一分为二', '国际', '时讯', '微博', '视频']",2023/11/6 22:29,
26399,"['以色列', '军方', '发言人', '加里', '以色列国防军', '加沙', '地带', '分隔', '南北', '加沙城', '方向', '推进', '海滨', '加沙城', '包围', '关键步骤', '以色列', '媒体报道', '以军', '小时', '加沙城', '加里', '说法', '平民', '逃往', '加沙城', '以南', '地区', '单行', '通道', '以军', '包围', '加沙城', '巴以冲突', '升级', '巴以冲突']",2023/11/6 22:24,
26406,"['联合国', '机构', '以军', '袭击', '加沙', '地带', '避难所', '死亡', '联合国', '近东', '巴勒斯坦', '难民', '救济', '工程处', '近东', '救济', '工程处', '当地', '时间', '以军', '不到', '小时', '机构', '加沙', '地带', '设立', '避难所', '展开', '袭击', '累计', '死亡', '巴以冲突', '以色列', '暂无', '相关', '表态', '来源', '央视', '新闻', '客户端']",2023/11/3 20:41,
26415,"['中国', '不好', '国人', '看过', '世界', '发达国家', '历史', '长度', '发展史', '发现', '肮脏', '手段', '世界', '机遇', '中国', '中国', '挫折', '不曾', '经历', '分析', '巴以冲突', '犹太人', '美国', '之间', '千丝万缕', '分析', '特别', '独到', '视频', '下载', '世界', '战争', '美国', '犹太人', '欺辱', '希望', '巴勒斯坦', '夺回', '家园', '孩子', '长不大', '看不见', '太阳', '分析', '兴趣', '截图', '搜索', '巴以冲突']",2023/11/3 22:34,
26426,"['发布', '头条', '文章', '昆明', '松绑', '限售区', '超盘', '解禁', '公积金', '李佳琦', '直播间', '疑为', '销量', '未付', '报道', '巴以冲突', '中国', '战地', '记者', '陈慧慧', '湖北', '大学', '保卫处', '回应', '情侣', '校外', '冲突', '昆明', '松绑', '限售区', '超盘', '解禁', '公积金']",2023/11/3 18:48,
26428,"['以色列', '部长', '声称', '加沙', '核弹', '巴以冲突', '巴勒斯坦人', '悲惨', '以色列', '欢天喜地', '以军', '军官', '当众', '宣称', '人生', '快乐', '国家', '土地', '包括', '加沙', '黎巴嫩', '应许', '不剩', '回来', '能力', '所及', '古什', '卡蒂', '以色列', '定居点', '实在', '太小', '一不小心', '暴露', '野心', '以色列', '加沙', '黎巴嫩', '能力', '上帝', '微博', '视频']",2023/11/5 22:15,
26432,"['白银', '发布', '头条', '文章', '格物', '金融', '趋势', '文章', '区间', '区间', '一晃', '白银', '月份', '区间', '拉锯', '区间', '格物', '金融', '趋势', '文章', '白银', '区间', '折腾', '破位', '区间', '区间', '运行', '巴以冲突', '非农', '数据', '美联储', '利率', '决议', '财经', '事件', '白银', '岿然', '自立', '关注', '区间', '再求', '打破', '格物', '金融', '趋势', '文章', '区间', '区间', '一晃']",2023/11/5 22:11,
26440,"['世界', '和平', '战争', '巴以冲突', '战火', '升级', '巴勒斯坦', '战争', '和平', '高清', '壁纸', '水印', '手机', '壁纸', '简约', '可爱', '全屏', '水印', '高清', '美甲', '女生', '头像', '男生', '头像', '动漫', '头像', '情侣', '头像', '情头', '背景图', '可爱', '搞怪', '高清', '水印', '表情', '包渣爹', '微博', '视频']",2023/11/6 21:19,
26452,"['以军', '轻敌', '电子干扰', '不用', '哈马斯', '无人机', '投弹', '杀伤', '大片', '哈马斯', '所属', '武装', '卡桑', '旅发', '视频', '表现', '哈马斯', '武装人员', '无人机', '以军', '士兵', '手雷', '至少', '以军', '士兵', '地上', '翻滚', '巴以冲突', '宏观', '微博', '视频']",2023/11/3 17:48,
26457,"['刷到', '巴以冲突', '加沙', '崩溃', '临界点', '男孩', '祈求', '即将', '送走', '弟弟', '头发', '儿童', '手臂', '上写', '名字', '认尸', '排队', '半小时', '口粮', '分给', '人生', '破碎', '活着', '缝补', '灵魂', '缝补', '权利', '颠沛流离', '希望', '下辈子', '石头', '一棵树', '奔波', '感受', '生命']",2023/11/4 23:21,
26471,"['巴以冲突', '升级', '巴以', '局势', '观察', '以色列国防军', '大为', '恼火', '发现', '阿拉伯', '国家', '网军', '利用', '网上', '盗来', '美女', '照片', '视频', '假扮', '女网友', '士兵', '谈恋爱', '乘机', '窃取', '机密', '情报', '上钩', '以军', '士兵', '想象', '山盟海誓', '风情万种', '小姐姐', '皮下', '满脸', '络腮胡子', '彪形大汉', '画面', '直视', '上帝', '微博', '视频']",2023/11/3 16:56,
26475,"['报道', '巴以冲突', '中国', '战地', '记者', '陈慧慧', '加沙', '边界', '害怕', '报道', '巴以冲突', '中国', '战地', '记者', '陈慧', '慧慧慧', '关注', '话题', '上热', '对此', '当事人', '陈慧慧', '发博', '回应', '人生', '带有', '名字', '话题', '谢谢', '留言', '支持', '鼓励', '心意', '收到', '长江', '新闻', '微博', '视频']",2023/11/3 16:53,
26477,"['所料', '真主党', '以色列', '开战', '真主党', '中间人', '透露', '美国', '督促', '以色列', '停止', '加沙', '地面', '真主党', '动员', '什叶派', '组织', '以色列', '开战', '方向', '以色列', '发动', '攻击', '美国', '感受', '压力', '布林肯', '计划', '访问', '以色列', '督促', '以色列', '停止', '军事行动', '以色列', '开弓', '回头', '意味着', '以色列', '真主党', '全面战争', '即将', '巴以冲突', '持续', '升级', '巴以冲突']",2023/11/3 16:52,
26487,"['书记', '阿克萨', '洪水', '成功', '消灭', '复国主义', '体现', '正义性', '道义', '美国', '冲突', '时间', '援助', '以色列', '提现', '以色列', '脆弱性', '巴勒斯坦', '人民', '承受', '痛苦', '人民', '废墟', '表达', '抵抗', '组织', '坚定', '支持', '巴以冲突', '以色列', '拒绝', '停火', '以色列', '巴勒斯坦', '冲突']",2023/11/3 21:38,
26489,"['真主党', '运动', '领导人', '美国', '支持', '以色列', '速度', '显示', '以色列', '软弱', '失败', '黎巴嫩', '什叶派', '运动', '真主党', '秘书长', '哈桑', '纳斯鲁拉', '美国', '支持', '以色列', '速度', '显示', '以色列', '软弱', '失败', '黎巴嫩', '巴以冲突', '升级', '真主党', '运动', '领导人', '美国', '支持', '以色列', '速度', '显示', '以色列', '软弱', '失败']",2023/11/3 23:17,
26497,"['巴勒斯坦', '男孩', '投掷', '石块', '抗议', '以色列', '占领军', '入侵', '村庄', '随后', '开枪', '杀害', '方式', '不了', '远对', '全副武装', '以军', '伤害力', '惨杀', '可笑', '以色列', '联合国', '代表', '砖头', '大规模', '杀伤', '武器', '以色列', '以色列', '巴勒斯坦', '冲突', '巴以冲突', '中国', '担任', '联合国安理会', '轮值', '主席']",2023/11/3 23:14,
26515,"['加沙', '兰蒂西', '医院', '哈马斯', '恐怖分子', '隧道', '内部', '巴以冲突', '以色列', '巴勒斯坦', '冲突', '原始', '镜头', '以色列国防军', '发言人', '丹尼尔', '加里', '穿过', '哈马斯', '恐怖分子', '地下隧道', '另一边', '加沙', '兰蒂西', '医院', '隧道', '哈马斯', '恐怖分子', '违背', '以色列', '意愿', '隐藏', '活动', '劫持', '以色列', '人质', '身为', '里中横', '微博', '视频']",2023/11/14 9:00,
26517,"['总台', '记者', '讲述', '战地', '报道', '印象', '最深', '摄像', '记者', '火箭弹', '一动不动', '现场', '巴以冲突', '前线', '总台', '记者', '陈慧慧', '姚书博', '坚守', '报道', '期间', '火箭弹', '呼啸', '而至', '摄像', '记者', '一动不动', '稳稳', '拍下', '铁穹', '拦截', '全过程', '报道', '暂时', '告一段落', '总台', '记者', '前线', '坚守', '记者节', '分享', '讲述', '致敬', '记者', '央视', '新闻', '微博', '视频']",2023/11/7 23:09,
